Sale Type,SKU,Name,Summer - Sale Price DR,Summer - Sale Price TW,Summer - Sale Price OR
,dr-core-1vlv-sld-flu-hnd-smo-chr,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Slide Rail Kit with Fluted Handset - Chrome,314.99,314.99,
,dr-core-1vlv-sld-flu-hnd-smo-gmt,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Slide Rail Kit with Fluted Handset - Gunmetal,344.99,344.99,
,dr-core-1vlv-sld-flu-hnd-smo-mbk,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Slide Rail Kit with Fluted Handset - Matt Black,314.99,314.99,
,dr-core-1vlv-smo-hd-hnd-knu-brs,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Round Smooth Head - Brushed Brass,279.99,279.99,
,dr-core-1vlv-smo-hd-hnd-knu-brz,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Round Smooth Head - Brushed Bronze,279.99,279.99,
,dr-core-1vlv-smo-hd-hnd-knu-chr,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Round Smooth Head - Chrome,259.99,259.99,
,dr-core-1vlv-smo-hd-hnd-knu-gmt,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Round Smooth Head - Gunmetal,279.99,279.99,
,dr-core-1vlv-smo-hd-hnd-knu-mbk,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Round Smooth Head - Matt Black,269.99,269.99,
,dr-core-1vlv-smo-hd-hnd-smo-brs,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Round Smooth Head - Brushed Brass,279.99,279.99,
,dr-core-1vlv-smo-hd-hnd-smo-brz,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Round Smooth Head - Brushed Bronze,279.99,279.99,
,dr-core-1vlv-smo-hd-hnd-smo-chr,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Round Smooth Head - Chrome,259.99,259.99,
,dr-core-1vlv-smo-hd-hnd-smo-gmt,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Round Smooth Head - Gunmetal,279.99,279.99,
,dr-core-1vlv-smo-hd-hnd-smo-mbk,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Round Smooth Head - Matt Black,269.99,269.99,
,dr-core-1vlv-spthead-hnd-knu-brs,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Fluted Spotlight Head - Brushed Brass,334.99,334.99,
,dr-core-1vlv-spthead-hnd-knu-brz,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Fluted Spotlight Head - Brushed Bronze,334.99,334.99,
,dr-core-1vlv-spthead-hnd-knu-gmt,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Fluted Spotlight Head - Gunmetal,334.99,334.99,
,dr-core-1vlv-spthead-hnd-knu-mbk,Core 1 Outlet Concealed Shower Valve with Knurled Handles & Fluted Spotlight Head - Matt Black,334.99,334.99,
,dr-core-1vlv-spthead-hnd-smo-brs,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Fluted Spotlight Head - Brushed Brass,334.99,334.99,
,dr-core-1vlv-spthead-hnd-smo-brz,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Fluted Spotlight Head - Brushed Bronze,334.99,334.99,
,dr-core-1vlv-spthead-hnd-smo-gmt,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Fluted Spotlight Head - Gunmetal,334.99,334.99,
,dr-core-1vlv-spthead-hnd-smo-mbk,Core 1 Outlet Concealed Shower Valve with Smooth Handles & Fluted Spotlight Head - Matt Black,334.99,334.99,
,dr-core-2vlv-m-sh-hd-mrlk-fl-bb,"Core Shower Package, 2 Outlet Manual Valve, Fluted Shower Head & Microphone Slide Rail Kit - Brushed Brass",474.99,474.99,
,dr-core-2vlv-m-sh-hd-mrlk-fl-bz,"Core Shower Package, 2 Outlet Manual Valve, Fluted Shower Head & Microphone Slide Rail Kit - Brushed Bronze",474.99,474.99,
,dr-core-2vlv-m-sh-hd-mrlk-fl-ch,"Core Shower Package, 2 Outlet Manual Valve, Fluted Shower Head & Microphone Slide Rail Kit - Chrome",419.99,419.99,
,dr-core-2vlv-m-sh-hd-mrlk-fl-gm,"Core Shower Package, 2 Outlet Manual Valve, Fluted Shower Head & Microphone Slide Rail Kit - Gunmetal",474.99,474.99,
,dr-core-2vlv-m-sh-hd-mrlk-fl-mb,"Core Shower Package, 2 Outlet Manual Valve, Fluted Shower Head & Microphone Slide Rail Kit - Matt Black",439.99,439.99,
,dr-core-2vlv-m-sh-hd-mrlk-sm-bb,"Core Shower Package, 2 Outlet Manual Valve, Smooth Shower Head & Microphone Slide Rail Kit - Brushed Brass",409.99,409.99,
,dr-core-2vlv-m-sh-hd-mrlk-sm-bz,"Core Shower Package, 2 Outlet Manual Valve, Smooth Shower Head & Microphone Slide Rail Kit - Brushed Bronze",409.99,409.99,
,dr-core-2vlv-m-sh-hd-mrlk-sm-ch,"Core Shower Package, 2 Outlet Manual Valve, Smooth Shower Head & Microphone Slide Rail Kit - Chrome",364.99,364.99,
,dr-core-2vlv-m-sh-hd-mrlk-sm-gm,"Core Shower Package, 2 Outlet Manual Valve, Smooth Shower Head & Microphone Slide Rail Kit - Gunmetal",409.99,409.99,
,dr-core-2vlv-m-sh-hd-mrlk-sm-mb,"Core Shower Package, 2 Outlet Manual Valve, Smooth Shower Head & Microphone Slide Rail Kit - Matt Black",379.99,379.99,
,dr-core-2vlv-m-wm-sh-frlk-fl-bb,"Core Shower Package, 2 Outlet Manual Valve, Fluted Shower Head & Fluted Slide Rail Kit - Brushed Brass",474.99,474.99,
,dr-core-2vlv-m-wm-sh-frlk-fl-bz,"Core Shower Package, 2 Outlet Manual Valve, Fluted Shower Head & Fluted Slide Rail Kit - Brushed Bronze",474.99,474.99,
,dr-core-2vlv-m-wm-sh-frlk-fl-ch,"Core Shower Package, 2 Outlet Manual Valve, Fluted Shower Head & Fluted Slide Rail Kit - Chrome",439.99,439.99,
,dr-core-2vlv-m-wm-sh-frlk-fl-gm,"Core Shower Package, 2 Outlet Manual Valve, Fluted Shower Head & Fluted Slide Rail Kit - Gunmetal",474.99,474.99,
,dr-core-2vlv-m-wm-sh-frlk-fl-mb,"Core Shower Package, 2 Outlet Manual Valve, Fluted Shower Head & Fluted Slide Rail Kit - Matt Black",459.99,459.99,
,dr-core-2vlv-m-wm-sh-frlk-sm-bb,"Core Shower Package, 2 Outlet Manual Valve, Smooth Shower Head & Fluted Slide Rail Kit - Brushed Brass",429.99,429.99,
,dr-core-2vlv-m-wm-sh-frlk-sm-bz,"Core Shower Package, 2 Outlet Manual Valve, Smooth Shower Head & Fluted Slide Rail Kit - Brushed Bronze",429.99,429.99,
,dr-core-2vlv-m-wm-sh-frlk-sm-ch,"Core Shower Package, 2 Outlet Manual Valve, Smooth Shower Head & Fluted Slide Rail Kit - Chrome",379.99,379.99,
,dr-core-2vlv-m-wm-sh-frlk-sm-gm,"Core Shower Package, 2 Outlet Manual Valve, Smooth Shower Head & Fluted Slide Rail Kit - Gunmetal",429.99,429.99,
,dr-core-2vlv-m-wm-sh-frlk-sm-mb,"Core Shower Package, 2 Outlet Manual Valve, Smooth Shower Head & Fluted Slide Rail Kit - Matt Black",399.99,399.99,
,dr-core-2vlv-mnl-sh-hd-kit-fl-bb,"Core Shower Package, 2 Outlet Manual Valve, Fluted Shower Head & Wall Kit - Brushed Brass",409.99,409.99,
,dr-core-2vlv-mnl-sh-hd-kit-fl-bz,"Core Shower Package, 2 Outlet Manual Valve, Fluted Shower Head & Wall Kit - Brushed Bronze",409.99,409.99,
,dr-core-2vlv-mnl-sh-hd-kit-fl-ch,"Core Shower Package, 2 Outlet Manual Valve, Fluted Shower Head & Wall Kit - Chrome",354.99,354.99,
,dr-core-2vlv-mnl-sh-hd-kit-fl-gm,"Core Shower Package, 2 Outlet Manual Valve, Fluted Shower Head & Wall Kit - Gunmetal",409.99,409.99,
,dr-core-2vlv-mnl-sh-hd-kit-fl-mb,"Core Shower Package, 2 Outlet Manual Valve, Fluted Shower Head & Wall Kit - Matt Black",374.99,374.99,
,dr-core-2vlv-mnl-sh-hd-kit-sm-bb,"Core Shower Package, 2 Outlet Manual Valve, Smooth Shower Head & Wall Kit - Brushed Brass",334.99,344.99,
,dr-core-2vlv-mnl-sh-hd-kit-sm-bz,"Core Shower Package, 2 Outlet Manual Valve, Smooth Shower Head & Wall Kit - Brushed Bronze",334.99,344.99,
,dr-core-2vlv-mnl-sh-hd-kit-sm-ch,"Core Shower Package, 2 Outlet Manual Valve, Smooth Shower Head & Wall Kit - Chrome",284.99,284.99,
,dr-core-2vlv-mnl-sh-hd-kit-sm-gm,"Core Shower Package, 2 Outlet Manual Valve, Smooth Shower Head & Wall Kit - Gunmetal",334.99,344.99,
,dr-core-2vlv-mnl-sh-hd-kit-sm-mb,"Core Shower Package, 2 Outlet Manual Valve, Smooth Shower Head & Wall Kit - Matt Black",304.99,304.99,
,dr-core-cnc-1vlv-sq-sh-knr-bb,Core 1 Outlet Concealed Valve with Knurled Handles & Square Shower Head - Brushed Brass,279.99,284.99,
,dr-core-cnc-1vlv-sq-sh-knr-bz,Core 1 Outlet Concealed Valve with Knurled Handles & Square Shower Head - Brushed Bronze,279.99,284.99,
,dr-core-cnc-1vlv-sq-sh-knr-ch,Core 1 Outlet Concealed Valve with Knurled Handles & Square Shower Head - Chrome,259.99,269.99,
,dr-core-cnc-1vlv-sq-sh-knr-gm,Core 1 Outlet Concealed Valve with Knurled Handles & Square Shower Head - Gunmetal,279.99,284.99,
,dr-core-cnc-1vlv-sq-sh-knr-mb,Core 1 Outlet Concealed Valve with Knurled Handles & Square Shower Head - Matt Black,269.99,279.99,
,dr-core-cnc-1vlv-sq-sh-sm-bb,Core 1 Outlet Concealed Valve with Smooth Handles & Square Shower Head - Brushed Brass,279.99,284.99,
,dr-core-cnc-1vlv-sq-sh-sm-bz,Core 1 Outlet Concealed Valve with Smooth Handles & Square Shower Head - Brushed Bronze,279.99,284.99,
,dr-core-cnc-1vlv-sq-sh-sm-ch,Core 1 Outlet Concealed Valve with Smooth Handles & Square Shower Head - Chrome,259.99,269.99,
,dr-core-cnc-1vlv-sq-sh-sm-gm,Core 1 Outlet Concealed Valve with Smooth Handles & Square Shower Head - Gunmetal,279.99,284.99,
,dr-core-cnc-1vlv-sq-sh-sm-mb,Core 1 Outlet Concealed Valve with Smooth Handles & Square Shower Head - Matt Black,269.99,279.99,
,dr-core-cnc-2vlv-fsh-frlk-knr-bb,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Fluted Shower Head & Fluted Slide Rail Kit - Brushed Brass",469.99,469.99,
,dr-core-cnc-2vlv-fsh-frlk-knr-bz,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Fluted Shower Head & Fluted Slide Rail Kit - Brushed Bronze",469.99,469.99,
,dr-core-cnc-2vlv-fsh-frlk-knr-ch,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Fluted Shower Head & Fluted Slide Rail Kit - Chrome",449.99,449.99,
,dr-core-cnc-2vlv-fsh-frlk-knr-gm,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Fluted Shower Head & Fluted Slide Rail Kit - Gunmetal",469.99,469.99,
,dr-core-cnc-2vlv-fsh-frlk-knr-mb,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Fluted Shower Head & Fluted Slide Rail Kit - Matt Black",459.99,459.99,
,dr-core-cnc-2vlv-fsh-frlk-sm-bb,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Fluted Shower Head & Fluted Slide Rail Kit - Brushed Brass",469.99,469.99,
,dr-core-cnc-2vlv-fsh-frlk-sm-bz,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Fluted Shower Head & Fluted Slide Rail Kit - Brushed Bronze",469.99,469.99,
,dr-core-cnc-2vlv-fsh-frlk-sm-ch,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Fluted Shower Head & Fluted Slide Rail Kit - Chrome",449.99,449.99,
,dr-core-cnc-2vlv-fsh-frlk-sm-gm,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Fluted Shower Head & Fluted Slide Rail Kit - Gunmetal",469.99,469.99,
,dr-core-cnc-2vlv-fsh-frlk-sm-mb,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Fluted Shower Head & Fluted Slide Rail Kit - Matt Black",459.99,459.99,
,dr-core-cnc-2vlv-fsh-mrl-knr-bb,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Fluted Shower Head & Microphone Slide Rail Kit - Brushed Bra",459.99,459.99,
,dr-core-cnc-2vlv-fsh-mrl-knr-bz,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Fluted Shower Head & Microphone Slide Rail Kit - Brushed Bro",459.99,459.99,
,dr-core-cnc-2vlv-fsh-mrl-knr-ch,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Fluted Shower Head & Microphone Slide Rail Kit - Chrome",429.99,429.99,
,dr-core-cnc-2vlv-fsh-mrl-knr-gm,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Fluted Shower Head & Microphone Slide Rail Kit - Gunmetal",459.99,459.99,
,dr-core-cnc-2vlv-fsh-mrl-knr-mb,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Fluted Shower Head & Microphone Slide Rail Kit - Matt Black",439.99,439.99,
,dr-core-cnc-2vlv-fsh-mrl-sm-bb,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Fluted Shower Head & Microphone Slide Rail Kit - Brushed Bras",459.99,459.99,
,dr-core-cnc-2vlv-fsh-mrl-sm-bz,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Fluted Shower Head & Microphone Slide Rail Kit - Brushed Bron",459.99,459.99,
,dr-core-cnc-2vlv-fsh-mrl-sm-ch,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Fluted Shower Head & Microphone Slide Rail Kit - Chrome",429.99,429.99,
,dr-core-cnc-2vlv-fsh-mrl-sm-gm,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Fluted Shower Head & Microphone Slide Rail Kit - Gunmetal",459.99,459.99,
,dr-core-cnc-2vlv-fsh-mrl-sm-mb,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Fluted Shower Head & Microphone Slide Rail Kit - Matt Black",439.99,439.99,
,dr-core-cnc-2vlv-fsh-wshk-knr-bb,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Fluted Shower Head & Wall Kit - Brushed Brass",379.99,379.99,
Hero - Good Seller,dr-core-cnc-2vlv-fsh-wshk-knr-bz,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Fluted Shower Head & Wall Kit - Brushed Bronze",379.99,379.99,
,dr-core-cnc-2vlv-fsh-wshk-knr-ch,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Fluted Shower Head & Wall Kit - Chrome",364.99,364.99,
,dr-core-cnc-2vlv-fsh-wshk-knr-gm,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Fluted Shower Head & Wall Kit - Gunmetal",379.99,379.99,
,dr-core-cnc-2vlv-fsh-wshk-knr-mb,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Fluted Shower Head & Wall Kit - Matt Black",374.99,374.99,
,dr-core-cnc-2vlv-fsh-wshk-sm-bb,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Fluted Shower Head & Wall Kit - Brushed Brass",379.99,379.99,
,dr-core-cnc-2vlv-fsh-wshk-sm-bz,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Fluted Shower Head & Wall Kit - Brushed Bronze",379.99,379.99,
,dr-core-cnc-2vlv-fsh-wshk-sm-ch,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Fluted Shower Head & Wall Kit - Chrome",364.99,364.99,
,dr-core-cnc-2vlv-fsh-wshk-sm-gm,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Fluted Shower Head & Wall Kit - Gunmetal",379.99,379.99,
,dr-core-cnc-2vlv-fsh-wshk-sm-mb,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Fluted Shower Head & Wall Kit - Matt Black",374.99,374.99,
,dr-core-cnc-2vlv-sh-frlk-knr-bb,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Smooth Shower Head & Fluted Slide Rail Kit - Brushed Brass",399.99,399.99,
,dr-core-cnc-2vlv-sh-frlk-knr-bz,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Smooth Shower Head & Fluted Slide Rail Kit - Brushed Bronze",399.99,399.99,
,dr-core-cnc-2vlv-sh-frlk-knr-ch,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Smooth Shower Head & Fluted Slide Rail Kit - Chrome",379.99,379.99,
,dr-core-cnc-2vlv-sh-frlk-knr-gm,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Smooth Shower Head & Fluted Slide Rail Kit - Gunmetal",399.99,399.99,
,dr-core-cnc-2vlv-sh-frlk-knr-mb,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Smooth Shower Head & Fluted Slide Rail Kit - Matt Black",379.99,379.99,
,dr-core-cnc-2vlv-sh-frlk-sm-bb,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Smooth Shower Head & Fluted Slide Rail Kit - Brushed Brass",399.99,399.99,
,dr-core-cnc-2vlv-sh-frlk-sm-bz,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Smooth Shower Head & Fluted Slide Rail Kit - Brushed Bronze",399.99,399.99,
,dr-core-cnc-2vlv-sh-frlk-sm-ch,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Smooth Shower Head & Fluted Slide Rail Kit - Chrome",379.99,379.99,
,dr-core-cnc-2vlv-sh-frlk-sm-gm,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Smooth Shower Head & Fluted Slide Rail Kit - Gunmetal",399.99,399.99,
,dr-core-cnc-2vlv-sh-frlk-sm-mb,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Smooth Shower Head & Fluted Slide Rail Kit - Matt Black",379.99,379.99,
,dr-core-cnc-2vlv-sh-mrl-knr-bb,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Smooth Shower Head & Microphone Slide Rail Kit - Brushed Bra",379.99,379.99,
,dr-core-cnc-2vlv-sh-mrl-knr-bz,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Smooth Shower Head & Microphone Slide Rail Kit - Brushed Bro",379.99,379.99,
,dr-core-cnc-2vlv-sh-mrl-knr-ch,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Smooth Shower Head & Microphone Slide Rail Kit - Chrome",334.99,334.99,
,dr-core-cnc-2vlv-sh-mrl-knr-gm,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Smooth Shower Head & Microphone Slide Rail Kit - Gunmetal",379.99,379.99,
,dr-core-cnc-2vlv-sh-mrl-knr-mb,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Smooth Shower Head & Microphone Slide Rail Kit - Matt Black",344.99,344.99,
,dr-core-cnc-2vlv-sh-mrl-sm-bb,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Shower Head & Microphone Slide Rail Kit - Brushed Brass",379.99,379.99,
,dr-core-cnc-2vlv-sh-wshk-knr-bb,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Smooth Shower Head & Wall Kit - Brushed Brass",334.99,334.99,
,dr-core-cnc-2vlv-sh-wshk-knr-bz,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Smooth Shower Head & Wall Kit - Brushed Bronze",334.99,334.99,
,dr-core-cnc-2vlv-sh-wshk-knr-ch,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Smooth Shower Head & Wall Kit - Chrome",279.99,279.99,
,dr-core-cnc-2vlv-sh-wshk-knr-gm,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Smooth Shower Head & Wall Kit - Gunmetal",334.99,334.99,
,dr-core-cnc-2vlv-sh-wshk-knr-mb,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Smooth Shower Head & Wall Kit - Matt Black",284.99,284.99,
,dr-core-cnc-2vlv-sh-wshk-sm-bb,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Smooth Shower Head & Wall Kit - Brushed Brass",334.99,334.99,
,dr-core-cnc-2vlv-sh-wshk-sm-bz,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Smooth Shower Head & Wall Kit - Brushed Bronze",334.99,334.99,
,dr-core-cnc-2vlv-sqh-wshk-knr-bb,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Square Head, Wall Arm, Wall Kit - Brushed Brass",334.99,334.99,
,dr-core-cnc-2vlv-sqh-wshk-knr-bz,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Square Head, Wall Arm, Wall Kit - Brushed Bronze",334.99,334.99,
,dr-core-cnc-2vlv-sqh-wshk-knr-ch,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Square Head, Wall Arm, Wall Kit - Chrome",284.99,284.99,
,dr-core-cnc-2vlv-sqh-wshk-knr-gm,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Square Head, Wall Arm, Wall Kit - Gunmetal",334.99,334.99,
,dr-core-cnc-2vlv-sqh-wshk-knr-mb,"Core Shower Package, 2 Outlet Concealed Valve with Knurled Handles, Square Head, Wall Arm, Wall Kit - Matt Black",284.99,284.99,
,dr-core-cnc-2vlv-sqh-wshk-sm-bb,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Square Head, Wall Arm, Wall Kit - Brushed Brass",334.99,334.99,
,dr-core-cnc-2vlv-sqh-wshk-sm-bz,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Square Head, Wall Arm, Wall Kit - Brushed Bronze",334.99,334.99,
,dr-core-cnc-2vlv-sqh-wshk-sm-ch,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Square Head, Wall Arm, Wall Kit - Chrome",284.99,284.99,
,dr-core-cnc-2vlv-sqh-wshk-sm-gm,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Square Head, Wall Arm, Wall Kit - Gunmetal",334.99,334.99,
,dr-core-cnc-2vlv-sqh-wshk-sm-mb,"Core Shower Package, 2 Outlet Concealed Valve with Smooth Handles, Square Head, Wall Arm, Wall Kit - Matt Black",284.99,284.99,
Hero - Good Seller,SN60WH,Vellamo Terra 1 Bowl White Granite Composite Inset/Undermount Kitchen Sink & Waste Kit - 533 x 457mm,189.99,189.99,
Hero - Good Seller,CD100LJDM,Butler & Rose Farmhouse 1 Bowl White Ceramic Kitchen Sink with Reversible Drainer - 1000 x 500mm,,184.99,
Hero - Good Seller,4081N003-7218,Vellamo Ceramic 1.5 Bowl Inset Kitchen Sink with Reversible Drainer & Waste Kit - 1010 x 530mm,,174.99,
Hero - Good Seller,BR-BEL06,Butler & Rose Double Bowl Belfast Gloss White Ceramic Kitchen Sink,,239.99,
Hero - Good Seller,PDT-000266,Vellamo Hanbury Professional Polished Chrome Pull Out Kitchen Mixer Tap,,114.99,
Hero - Good Seller,PDT-000265,Vellamo Hanbury Professional Brushed Steel Pull Out Kitchen Mixer Tap,,134.99,
Hero - Good Seller,PDT-000267,Vellamo Hanbury Professional Kitchen Pull Out Spray Tap - Brushed Brass,,174.99,
Hero - Good Seller,KT42,Vellamo Revolve Brushed Stainless Steel Mono Kitchen Sink Mixer Tap,,56.99,
Hero - Good Seller,KT43,Vellamo Revolve Single Lever Mono Kitchen Mixer Tap - Matt Black,,84.99,
Hero - Good Seller,VELKORKT05,Vellamo Koro Single Lever Mono Kitchen Mixer Tap - Brushed Stainless Steel,,69.99,
Hero - Good Seller,VELHERKT01,Vellamo Hero Kitchen Mixer Tap - Chrome,,64.99,
Hero - Good Seller,VELECL04,Vellamo Eclipse Concealed Pull Out Spray Single Lever Mono Kitchen Mixer Tap - Brushed Brass,,94.99,
Hero - Good Seller,HBPROKT02,Harbour Pro Pull Out Spray Single Lever Mono Kitchen Mixer Tap - Matt Black,,104.99,
Hero - Good Seller,BRVICKT01,Butler & Rose Victoria Traditional Kitchen Mixer Tap (AV),,64.99,
Hero - Big Discount,KRR1209WTL,(DC) Drench Naturals Ultra Thin 28mm White Stone Effect Rectangular Shower Tray - 1200 x 900mm,199.99,199.99,
Hero - Big Discount,KRQ0808GPL-chrome-waste,(DC) Drench Naturals Graphite Thin Stone Effect Quadrant Shower Tray with Chrome Waste - 800 x 800mm,169.99,169.99,
,dr-core-m-2vlv-w-bth-mx-rail-bb,Drench Core 2 Outlet Wall Mounted Bath Shower Mixer with Slide Rail Kit - Brushed Brass,334.99,334.99,
,dr-core-m-2vlv-w-bth-mx-rail-bz,Drench Core 2 Outlet Wall Mounted Bath Shower Mixer with Slide Rail Kit - Brushed Bronze,334.99,334.99,
,dr-core-m-2vlv-w-bth-mx-rail-ch,Drench Core 2 Outlet Wall Mounted Bath Shower Mixer with Slide Rail Kit - Chrome,284.99,284.99,
,dr-core-m-2vlv-w-bth-mx-rail-gm,Drench Core 2 Outlet Wall Mounted Bath Shower Mixer with Slide Rail Kit - Gunmetal,334.99,334.99,
,dr-core-m-2vlv-w-bth-mx-rail-mb,Drench Core 2 Outlet Wall Mounted Bath Shower Mixer with Slide Rail Kit - Matt Black,284.99,284.99,
Hero - Big Discount,KRR1408WTL-chrome-waste,-,209.99,209.99,
,NU-020,Drench Core Exposed Thermostatic Rigid Riser Shower Kit - Matt Black,249.99,249.99,
Hero - Big Discount,KRR1509WTL-chrome-waste,(DC) Drench Naturals White Thin Stone Effect Rectangular Shower Tray with Chrome Waste - 1500 x 900mm,299.99,299.99,
,NU-022,-,#VALUE!,#VALUE!,
Hero - Good Seller,NU-028,-,#VALUE!,#VALUE!,
Hero - Good Seller,NU-029,"Drench Core Concealed Thermostatic Valve, Fixed Head & Shower Handset Kit - Matt Black",284.99,284.99,
,NU-035,Drench Core Exposed Thermostatic Rigid Riser Shower Kit - Gunmetal,269.99,269.99,
,NU-042,Drench Core Exposed Thermostatic Rigid Riser Shower Kit - Brushed Bronze,269.99,269.99,
,harbour-alch-walk-in-ch-fix-10,Vellamo 8mm Easy Clean Walk In Panel & Fixed Return - 1000mm,274.99,274.99,
,harbour-alch-walk-in-ch-fix-11,Vellamo 8mm Easy Clean Walk In Panel & Fixed Return - 1100mm,284.99,284.99,
,harbour-alch-walk-in-ch-fix-12,Vellamo 8mm Easy Clean Walk In Panel & Fixed Return - 1200mm,304.99,304.99,
,harbour-alch-walk-in-ch-fix-7,Vellamo 8mm Easy Clean Walk In Panel & Fixed Return - 700mm,229.99,229.99,
,harbour-alch-walk-in-ch-fix-8,Vellamo 8mm Easy Clean Walk In Panel & Fixed Return - 800mm,244.99,244.99,
,harbour-alch-walk-in-ch-fix-9,Vellamo 8mm Easy Clean Walk In Panel & Fixed Return - 900mm,254.99,254.99,
,harbour-alch-walk-in-ch-hin-10,Vellamo 8mm Easy Clean Walk In Panel & Hinged Return - 1000mm,364.99,364.99,
,harbour-alch-walk-in-ch-hin-11,Vellamo 8mm Easy Clean Walk In Panel & Hinged Return - 1100mm,379.99,379.99,
,harbour-alch-walk-in-ch-hin-12,Vellamo 8mm Easy Clean Walk In Panel & Hinged Return - 1200mm,394.99,394.99,
,harbour-alch-walk-in-ch-hin-7,Vellamo 8mm Easy Clean Walk In Panel & Hinged Return - 700mm,324.99,324.99,
